category,prompt,position,seq_len,d_eff,H_p,d_eff_tempered,H_p_tempered,spectral_anisotropy,trace_G,top_eig_1,top_eig_2,top_eig_5
self_referential,I notice that I'm uncertain about,4,7,4.3419694900512695,4.886749267578125,5.528649806976318,8.790002822875977,346.61761474609375,2.109764814376831,0.2856568992137909,0.15987199544906616,0.09528336673974991
self_referential,I notice that I'm uncertain about,5,7,2.559722661972046,2.14914608001709,4.763179302215576,7.855438232421875,1114.954345703125,1.1596742868423462,0.5050718188285828,0.13112753629684448,0.038482315838336945
self_referential,I notice that I'm uncertain about,6,7,3.2839088439941406,3.4809703826904297,5.277102470397949,9.23492431640625,491.2098693847656,1.5835016965866089,0.3038404881954193,0.2490382343530655,0.09543762356042862
self_referential,My understanding of this topic is limited because,0,8,5.011404037475586,7.138791084289551,5.617400646209717,10.042797088623047,193.67178344726562,2.4478650093078613,0.185188427567482,0.14356693625450134,0.055006060749292374
self_referential,My understanding of this topic is limited because,1,8,1.9750001430511475,1.5432844161987305,4.917182922363281,8.346540451049805,1578.2850341796875,0.7695314288139343,0.4744296669960022,0.07129179686307907,0.018181974068284035
self_referential,My understanding of this topic is limited because,2,8,4.1426005363464355,5.174803256988525,5.604496479034424,9.904141426086426,647.0881958007812,1.4966028928756714,0.37829455733299255,0.14456498622894287,0.04436830058693886
self_referential,My understanding of this topic is limited because,3,8,4.164246559143066,4.620485305786133,5.563013076782227,9.363621711730957,518.5946044921875,1.9784350395202637,0.400783509016037,0.16292154788970947,0.06965392082929611
self_referential,My understanding of this topic is limited because,4,8,3.587728261947632,2.3308660984039307,5.164244651794434,8.449845314025879,740.7594604492188,0.8513263463973999,0.2463390827178955,0.07525224983692169,0.038345325738191605
self_referential,My understanding of this topic is limited because,5,8,3.995420455932617,4.1431074142456055,5.375532150268555,8.89814281463623,515.5919799804688,1.8125861883163452,0.3650605082511902,0.15375463664531708,0.08177012950181961
self_referential,My understanding of this topic is limited because,6,8,2.853991985321045,2.4007363319396973,4.61280632019043,7.493404388427734,663.7362060546875,1.0451700687408447,0.2709832787513733,0.16892313957214355,0.06007244810461998
self_referential,My understanding of this topic is limited because,7,8,2.723191738128662,2.464327573776245,5.172134876251221,9.35224437713623,1080.9053955078125,1.1914142370224,0.5030492544174194,0.13163378834724426,0.05586875230073929
self_referential,"I think I might be wrong about this, but",0,10,4.106847763061523,4.92330265045166,5.373350143432617,9.6923246383667,311.33074951171875,2.0002832412719727,0.24326159060001373,0.18076811730861664,0.08562568575143814
self_referential,"I think I might be wrong about this, but",1,10,3.173956871032715,3.510344982147217,5.3549723625183105,9.623100280761719,567.6673583984375,1.3843704462051392,0.3069773316383362,0.26004236936569214,0.07294191420078278
self_referential,"I think I might be wrong about this, but",2,10,2.4068522453308105,2.333984851837158,4.585608005523682,7.350742816925049,641.889404296875,1.4051647186279297,0.35232827067375183,0.30353105068206787,0.08083073049783707
self_referential,"I think I might be wrong about this, but",3,10,3.069939613342285,2.7670512199401855,5.386775016784668,8.131477355957031,653.7293090820312,1.4590922594070435,0.37259823083877563,0.32605913281440735,0.043609652668237686
self_referential,"I think I might be wrong about this, but",4,10,3.8372302055358887,4.170166969299316,5.409846305847168,8.819260597229004,437.6466979980469,2.0824594497680664,0.3560084104537964,0.19780896604061127,0.12073174864053726
self_referential,"I think I might be wrong about this, but",5,10,2.7961997985839844,2.758606433868408,4.551443099975586,8.103090286254883,707.7921142578125,1.414345622062683,0.3910401165485382,0.19971171021461487,0.07885544002056122
self_referential,"I think I might be wrong about this, but",6,10,3.024385452270508,3.1475160121917725,5.436651229858398,9.800643920898438,767.5181884765625,1.0995551347732544,0.3296595811843872,0.2289046198129654,0.028952863067388535
self_referential,"I think I might be wrong about this, but",7,10,3.2490060329437256,3.0370311737060547,5.2464189529418945,9.259529113769531,687.1218872070312,1.3716732263565063,0.36816665530204773,0.21753087639808655,0.04072362184524536
self_referential,"I think I might be wrong about this, but",8,10,2.988135814666748,1.2470977306365967,5.097989082336426,9.38587760925293,1007.7982788085938,0.5274537205696106,0.20764334499835968,0.05544837564229965,0.024120433256030083
self_referential,"I think I might be wrong about this, but",9,10,3.449038505554199,3.8304290771484375,5.201116561889648,9.441927909851074,742.8482055664062,1.676497220993042,0.48647773265838623,0.17067542672157288,0.0665077343583107
philosophical,The hard problem of consciousness is the question of why there is,0,12,5.565731525421143,8.08064079284668,5.861108779907227,10.081334114074707,116.70050811767578,2.452695846557617,0.11180892586708069,0.07306132465600967,0.038398951292037964
philosophical,The hard problem of consciousness is the question of why there is,1,12,3.6835813522338867,4.339884281158447,5.309662342071533,9.331986427307129,368.2253112792969,2.58703875541687,0.37211453914642334,0.3181326389312744,0.1673591285943985
philosophical,The hard problem of consciousness is the question of why there is,2,12,2.946885108947754,2.311584949493408,4.989596366882324,8.76331901550293,974.0906372070312,1.0099927186965942,0.3843064308166504,0.12274810671806335,0.025248825550079346
philosophical,The hard problem of consciousness is the question of why there is,3,12,2.9649906158447266,0.6392203569412231,5.042454719543457,8.780508041381836,1254.349365234375,0.293506383895874,0.14381232857704163,0.014715592376887798,0.006400258745998144
philosophical,The hard problem of consciousness is the question of why there is,4,12,3.4901628494262695,3.4850056171417236,5.080400466918945,8.835150718688965,629.526611328125,1.4734655618667603,0.36233818531036377,0.2411297857761383,0.04824410006403923
philosophical,The hard problem of consciousness is the question of why there is,5,12,3.8512790203094482,3.6222448348999023,5.257956504821777,8.63363265991211,607.7328491210938,1.488154411315918,0.3532813787460327,0.1258457750082016,0.05855746194720268
philosophical,The hard problem of consciousness is the question of why there is,6,12,3.7202844619750977,3.770253896713257,5.42445182800293,8.758879661560059,611.0309448242188,1.9606324434280396,0.467971533536911,0.27230897545814514,0.06696828454732895
philosophical,The hard problem of consciousness is the question of why there is,7,12,2.1532278060913086,0.5540748238563538,4.311748504638672,7.5516357421875,1155.4769287109375,0.26573505997657776,0.11994169652462006,0.03578336164355278,0.015789780765771866
philosophical,The hard problem of consciousness is the question of why there is,8,12,2.079310417175293,1.6124656200408936,4.646847724914551,8.524837493896484,966.6522216796875,0.933618426322937,0.3525329530239105,0.24234208464622498,0.034624163061380386
philosophical,The hard problem of consciousness is the question of why there is,9,12,3.337860107421875,3.444514513015747,5.004172325134277,8.250511169433594,551.5380249023438,1.8079915046691895,0.38952189683914185,0.2607300579547882,0.07337532937526703
philosophical,The hard problem of consciousness is the question of why there is,10,12,1.8574141263961792,1.096651315689087,4.108541488647461,6.455300807952881,1192.820068359375,0.5334742069244385,0.2485698163509369,0.11372365802526474,0.02501518651843071
philosophical,The hard problem of consciousness is the question of why there is,11,12,2.3815598487854004,2.2516283988952637,4.870326995849609,7.956336498260498,987.9327392578125,1.5804784297943115,0.6099243760108948,0.3461958169937134,0.05442359298467636
philosophical,"If a perfect copy of your brain were created atom by atom, the copy would",0,16,3.2922840118408203,3.4212522506713867,5.319655895233154,9.794532775878906,860.9445190429688,1.2982099056243896,0.4365963637828827,0.1518200784921646,0.04528597369790077
philosophical,"If a perfect copy of your brain were created atom by atom, the copy would",1,16,5.163918495178223,6.8886260986328125,5.774550914764404,9.587188720703125,203.99310302734375,2.3716046810150146,0.1889808624982834,0.11207937449216843,0.06564554572105408
philosophical,"If a perfect copy of your brain were created atom by atom, the copy would",2,16,4.472223281860352,6.012819290161133,5.710536003112793,9.51310920715332,394.3413391113281,2.4618473052978516,0.37922194600105286,0.23806427419185638,0.08008319139480591
philosophical,"If a perfect copy of your brain were created atom by atom, the copy would",3,16,2.6245384216308594,1.9689767360687256,5.118029594421387,9.171356201171875,1053.653564453125,1.0168246030807495,0.4185081720352173,0.16097767651081085,0.04051414877176285
philosophical,"If a perfect copy of your brain were created atom by atom, the copy would",4,16,3.3846774101257324,3.235558271408081,5.264744758605957,9.624069213867188,652.93310546875,1.1928534507751465,0.3042396605014801,0.1932494342327118,0.04564250633120537
philosophical,"If a perfect copy of your brain were created atom by atom, the copy would",5,16,4.626178741455078,5.907514572143555,5.676194190979004,9.517904281616211,367.32684326171875,2.375459671020508,0.3408477008342743,0.12690846621990204,0.0775594636797905
philosophical,"If a perfect copy of your brain were created atom by atom, the copy would",6,16,2.86120343208313,2.925910711288452,4.998673915863037,8.409875869750977,647.0684204101562,1.4346113204956055,0.3626139461994171,0.30581000447273254,0.06809964776039124
philosophical,"If a perfect copy of your brain were created atom by atom, the copy would",7,16,3.6848318576812744,3.963563919067383,5.338522911071777,8.410658836364746,449.56512451171875,2.1432034969329834,0.376370906829834,0.2616206705570221,0.12277313321828842
philosophical,"If a perfect copy of your brain were created atom by atom, the copy would",8,16,2.4403953552246094,1.9478213787078857,4.725804805755615,7.71306848526001,1020.080810546875,1.0203180313110352,0.40656518936157227,0.18037112057209015,0.03724994510412216
philosophical,"If a perfect copy of your brain were created atom by atom, the copy would",9,16,1.1192626953125,0.8748726844787598,3.8385608196258545,7.67502498626709,1532.7213134765625,0.8073017597198486,0.4833471179008484,0.18110287189483643,0.0028885656502097845
philosophical,"If a perfect copy of your brain were created atom by atom, the copy would",10,16,2.4956583976745605,0.02619227021932602,3.972466468811035,6.260462284088135,1287.7008056640625,0.00944934505969286,0.004753097426146269,0.0011305821826681495,0.0002452615008223802
philosophical,"If a perfect copy of your brain were created atom by atom, the copy would",11,16,2.575528144836426,1.1345134973526,4.639185428619385,7.735488414764404,1053.7279052734375,0.47297996282577515,0.1946844458580017,0.08091089129447937,0.014671890065073967
philosophical,"If a perfect copy of your brain were created atom by atom, the copy would",12,16,3.4652457237243652,3.321047782897949,5.308870315551758,9.11722183227539,550.7863159179688,1.3701744079589844,0.2947942614555359,0.14844106137752533,0.08302126824855804
philosophical,"If a perfect copy of your brain were created atom by atom, the copy would",13,16,4.256985664367676,5.113163948059082,5.54340934753418,9.300251960754395,345.9254150390625,2.320327043533325,0.3135390877723694,0.2540013790130615,0.0669819638133049
philosophical,"If a perfect copy of your brain were created atom by atom, the copy would",14,16,2.575028896331787,0.9640131592750549,4.8959879875183105,8.768314361572266,1007.5125122070312,0.4097456634044647,0.16125933825969696,0.05808621272444725,0.017368588596582413
philosophical,"If a perfect copy of your brain were created atom by atom, the copy would",15,16,3.638345956802368,3.4724807739257812,5.355998992919922,7.984187602996826,555.669189453125,1.7919251918792725,0.38895222544670105,0.1940488964319229,0.08385062962770462
philosophical,The difference between information processing and understanding is that,0,9,5.565731525421143,8.08064079284668,5.861108779907227,10.081334114074707,116.70050811767578,2.452695846557617,0.11180892586708069,0.07306132465600967,0.038398951292037964
philosophical,The difference between information processing and understanding is that,1,9,1.6299335956573486,1.596986174583435,4.881514549255371,8.827132225036621,1681.3355712890625,1.0642286539077759,0.698955237865448,0.15665467083454132,0.015025676228106022
philosophical,The difference between information processing and understanding is that,2,9,4.377580642700195,5.468749523162842,5.6489338874816895,9.973304748535156,642.0354614257812,1.4244410991668701,0.3572428822517395,0.09284476935863495,0.035137541592121124
philosophical,The difference between information processing and understanding is that,3,9,3.3480236530303955,3.514132261276245,5.316927909851074,9.090617179870605,931.1105346679688,1.8638452291488647,0.6779085993766785,0.17674577236175537,0.0586671344935894
philosophical,The difference between information processing and understanding is that,4,9,2.7330963611602783,1.3671038150787354,4.943282604217529,8.754920959472656,1194.0819091796875,0.6967925429344177,0.3250106871128082,0.0646081492304802,0.01813604310154915
philosophical,The difference between information processing and understanding is that,5,9,3.9797444343566895,4.235442638397217,5.528108596801758,9.192087173461914,645.6846923828125,1.87188720703125,0.4721285104751587,0.09713338315486908,0.06803026795387268
philosophical,The difference between information processing and understanding is that,6,9,3.2974791526794434,2.7058839797973633,5.119904518127441,9.076150894165039,644.1305541992188,1.087235689163208,0.2735631763935089,0.187503382563591,0.05417865142226219
philosophical,The difference between information processing and understanding is that,7,9,3.6240596771240234,2.9561338424682617,5.28238582611084,8.76457691192627,743.1470947265625,1.218031883239746,0.3535847067832947,0.15184065699577332,0.03086288459599018
philosophical,The difference between information processing and understanding is that,8,9,1.7925915718078613,1.8579638004302979,4.658913612365723,8.747455596923828,1131.5548095703125,1.4689829349517822,0.6493104696273804,0.36280983686447144,0.028958067297935486
philosophical,What it is like to be a bat is fundamentally,0,10,3.4243147373199463,3.362825870513916,5.177063941955566,9.407363891601562,514.3472290039062,1.2648438215255737,0.25412848591804504,0.17161011695861816,0.06934407353401184
philosophical,What it is like to be a bat is fundamentally,1,10,3.4199562072753906,3.72882080078125,5.009766578674316,8.75568962097168,461.6793518066406,1.786515712738037,0.32218649983406067,0.2210766077041626,0.10357268154621124
philosophical,What it is like to be a bat is fundamentally,2,10,3.049406051635742,2.5945372581481934,4.960690498352051,9.304727554321289,871.8355102539062,1.172832727432251,0.3994207978248596,0.16576169431209564,0.0341586098074913
philosophical,What it is like to be a bat is fundamentally,3,10,3.1682701110839844,2.292872428894043,4.963108062744141,8.819552421569824,763.6427612304688,1.0289833545684814,0.3069436252117157,0.1269386112689972,0.039681077003479004
philosophical,What it is like to be a bat is fundamentally,4,10,3.6712684631347656,3.6524901390075684,5.549152851104736,8.860115051269531,671.3167114257812,1.8727986812591553,0.4911097586154938,0.2693011164665222,0.0424673929810524
philosophical,What it is like to be a bat is fundamentally,5,10,3.9294214248657227,4.3303914070129395,5.434695720672607,9.583711624145508,778.4326171875,1.6413941383361816,0.49910733103752136,0.14465637505054474,0.03964855521917343
philosophical,What it is like to be a bat is fundamentally,6,10,5.063634395599365,6.9016313552856445,5.6391191482543945,9.638275146484375,158.7381591796875,2.3861191272735596,0.14795631170272827,0.12875185906887054,0.0698944479227066
philosophical,What it is like to be a bat is fundamentally,7,10,3.392444133758545,3.511539936065674,5.137362480163574,9.386802673339844,762.3621826171875,1.5715059041976929,0.467990905046463,0.20550435781478882,0.04326445236802101
philosophical,What it is like to be a bat is fundamentally,8,10,4.1848297119140625,4.667675495147705,5.323395252227783,8.980118751525879,409.8073425292969,1.9403088092803955,0.31060656905174255,0.16734302043914795,0.06837611645460129
philosophical,What it is like to be a bat is fundamentally,9,10,3.456050395965576,2.8971035480499268,5.238232135772705,8.687911033630371,842.7799682617188,1.3867710828781128,0.45654016733169556,0.14938727021217346,0.038725998252630234
philosophical,Free will is compatible with determinism only if we define freedom as,0,13,4.592733860015869,7.201730728149414,5.446397304534912,9.944271087646484,423.07568359375,2.7321014404296875,0.45151785016059875,0.22850775718688965,0.05997602269053459
philosophical,Free will is compatible with determinism only if we define freedom as,1,13,4.241379737854004,4.396784782409668,5.582640171051025,8.924455642700195,480.0496520996094,1.8703824281692505,0.3507329821586609,0.20621897280216217,0.05662532523274422
philosophical,Free will is compatible with determinism only if we define freedom as,2,13,4.164754867553711,4.660144329071045,5.513776779174805,9.728248596191406,514.2819213867188,1.5764168500900269,0.31668856739997864,0.17769849300384521,0.042806487530469894
philosophical,Free will is compatible with determinism only if we define freedom as,3,13,2.6048240661621094,0.27206921577453613,4.697904109954834,8.589672088623047,1175.3062744140625,0.0880574956536293,0.0404275506734848,0.00799982063472271,0.0033979385625571012
philosophical,Free will is compatible with determinism only if we define freedom as,4,13,4.167276382446289,5.485738754272461,5.375456809997559,9.743057250976562,480.61859130859375,2.0643858909606934,0.38757118582725525,0.14262889325618744,0.07526634633541107
philosophical,Free will is compatible with determinism only if we define freedom as,5,13,1.9136345386505127,1.439558982849121,4.622725009918213,8.809272766113281,1357.4642333984375,1.5986469984054565,0.8476977348327637,0.2702062427997589,0.05323589965701103
philosophical,Free will is compatible with determinism only if we define freedom as,6,13,2.980290651321411,2.6336007118225098,4.7392802238464355,8.546161651611328,594.9982299804688,1.1011158227920532,0.2559226453304291,0.18947866559028625,0.05550306662917137
philosophical,Free will is compatible with determinism only if we define freedom as,7,13,2.311020612716675,1.9901264905929565,4.623170375823975,7.6178388595581055,1038.43017578125,1.1319750547409058,0.45917069911956787,0.15509703755378723,0.051447127014398575
philosophical,Free will is compatible with determinism only if we define freedom as,8,13,3.5708541870117188,3.6803455352783203,5.296370506286621,9.401582717895508,441.0706481933594,1.581990361213684,0.2725662291049957,0.22364379465579987,0.09048192203044891
philosophical,Free will is compatible with determinism only if we define freedom as,9,13,4.407111644744873,4.700706481933594,5.534086227416992,8.316844940185547,313.4551086425781,1.9545955657958984,0.2393273413181305,0.1428496390581131,0.07568271458148956
philosophical,Free will is compatible with determinism only if we define freedom as,10,13,2.700436592102051,3.2395167350769043,5.093693733215332,9.077289581298828,888.7134399414062,2.156904458999634,0.7487773299217224,0.41839155554771423,0.07693779468536377
philosophical,Free will is compatible with determinism only if we define freedom as,11,13,3.077232599258423,2.5546071529388428,5.065681457519531,8.331209182739258,736.8733520507812,1.2703111171722412,0.3656478226184845,0.2996640205383301,0.035796262323856354
philosophical,Free will is compatible with determinism only if we define freedom as,12,13,3.759317636489868,3.6441032886505127,5.342888832092285,8.850662231445312,645.6168212890625,1.6376466751098633,0.4130047857761383,0.135306254029274,0.057204801589250565
noise_shuffled," with in of society when would minds if inInThe, melody, understanding",0,15,4.539695739746094,6.060896873474121,5.6654558181762695,9.987312316894531,464.5711364746094,1.6781985759735107,0.30454790592193604,0.12466792017221451,0.04702245071530342
noise_shuffled," with in of society when would minds if inInThe, melody, understanding",1,15,4.594850063323975,6.173648834228516,5.677854537963867,10.091059684753418,511.4560852050781,1.5988165140151978,0.3194236159324646,0.12395267188549042,0.03906083479523659
noise_shuffled," with in of society when would minds if inInThe, melody, understanding",2,15,4.778775215148926,6.789194107055664,5.7577805519104,10.066201210021973,529.6902465820312,1.6818642616271973,0.34799495339393616,0.09732974320650101,0.029065633192658424
noise_shuffled," with in of society when would minds if inInThe, melody, understanding",3,15,3.201714515686035,2.480320453643799,5.089031219482422,8.599928855895996,723.56640625,0.9136028289794922,0.2582235634326935,0.15205511450767517,0.03194549307227135
noise_shuffled," with in of society when would minds if inInThe, melody, understanding",4,15,4.005805015563965,4.250986099243164,5.4674882888793945,9.428292274475098,591.4965209960938,1.5097883939743042,0.3488416373729706,0.12944293022155762,0.04298344627022743
noise_shuffled," with in of society when would minds if inInThe, melody, understanding",5,15,3.351943016052246,3.728605270385742,5.365493297576904,9.742452621459961,532.9539794921875,1.5051918029785156,0.3133585751056671,0.23044364154338837,0.07775812596082687
noise_shuffled," with in of society when would minds if inInThe, melody, understanding",6,15,3.883586883544922,4.3164286613464355,5.461204528808594,9.13385009765625,546.9888916015625,2.039943218231201,0.43586963415145874,0.25665006041526794,0.05527648329734802
noise_shuffled," with in of society when would minds if inInThe, melody, understanding",7,15,3.9664998054504395,4.703701972961426,5.501489162445068,9.802053451538086,482.05963134765625,1.667703628540039,0.31403619050979614,0.1633933186531067,0.067277692258358
noise_shuffled," with in of society when would minds if inInThe, melody, understanding",8,15,4.168334007263184,5.027616024017334,5.579769611358643,9.758870124816895,613.4317626953125,1.9663987159729004,0.47119197249412537,0.2371508777141571,0.03635253384709358
noise_shuffled," with in of society when would minds if inInThe, melody, understanding",9,15,4.539153099060059,5.88360595703125,5.46234130859375,9.977903366088867,486.279296875,2.234839677810669,0.42451417446136475,0.08872755616903305,0.06630248576402664
noise_shuffled," with in of society when would minds if inInThe, melody, understanding",10,15,4.998011589050293,7.586539268493652,5.480587959289551,10.161113739013672,157.4828338623047,2.602367401123047,0.1600891351699829,0.14775192737579346,0.07284219563007355
noise_shuffled," with in of society when would minds if inInThe, melody, understanding",11,15,5.194989204406738,7.689508438110352,5.689469337463379,10.241438865661621,223.0060272216797,1.9777346849441528,0.17228388786315918,0.0661686360836029,0.03864669427275658
noise_shuffled," with in of society when would minds if inInThe, melody, understanding",12,15,3.7843008041381836,4.2809038162231445,5.302947044372559,10.112421035766602,802.5194702148438,1.1539117097854614,0.3617330491542816,0.0795450210571289,0.034860264509916306
noise_shuffled," with in of society when would minds if inInThe, melody, understanding",13,15,4.923247337341309,7.498811721801758,5.5962677001953125,10.104452133178711,370.7524108886719,2.199521541595459,0.3185460567474365,0.15550193190574646,0.0373433381319046
noise_shuffled," with in of society when would minds if inInThe, melody, understanding",14,15,3.479839324951172,2.968514919281006,5.257780075073242,10.040571212768555,923.1253662109375,0.8119565844535828,0.29278817772865295,0.09571142494678497,0.027742495760321617
noise_shuffled, isThe were day prior collapse imply between would that,0,10,4.667482376098633,5.670743942260742,5.607805252075195,9.663895606994629,431.2967529296875,1.8216670751571655,0.3069058954715729,0.10449822247028351,0.048341304063797
noise_shuffled, isThe were day prior collapse imply between would that,1,10,4.349116325378418,6.531615257263184,5.569043159484863,9.979616165161133,679.17822265625,2.734311580657959,0.7254237532615662,0.17021019756793976,0.053482722491025925
noise_shuffled, isThe were day prior collapse imply between would that,2,10,3.2255446910858154,4.919557571411133,5.444285869598389,10.00159740447998,1243.6602783203125,2.2667832374572754,1.1012141704559326,0.14736628532409668,0.04153068736195564
noise_shuffled, isThe were day prior collapse imply between would that,3,10,4.6943135261535645,5.894493103027344,5.466091632843018,9.885608673095703,343.9608459472656,1.8377339839935303,0.24691739678382874,0.08400800824165344,0.05482669547200203
noise_shuffled, isThe were day prior collapse imply between would that,4,10,3.3621180057525635,2.638854742050171,5.204471588134766,9.723140716552734,845.6243286132812,0.8941927552223206,0.29537153244018555,0.1108136773109436,0.030891483649611473
noise_shuffled, isThe were day prior collapse imply between would that,5,10,3.850102424621582,4.184442043304443,5.342047214508057,9.855944633483887,538.8275756835938,1.3267781734466553,0.27925965189933777,0.17996986210346222,0.05166849121451378
noise_shuffled, isThe were day prior collapse imply between would that,6,10,3.9091293811798096,4.68212890625,5.50559139251709,10.006275177001953,510.276611328125,1.4833884239196777,0.2956790626049042,0.20240291953086853,0.06419320404529572
noise_shuffled, isThe were day prior collapse imply between would that,7,10,4.655324935913086,6.677646636962891,5.54270601272583,10.227542877197266,429.07757568359375,1.7901815176010132,0.3000495135784149,0.11792463809251785,0.054533131420612335
noise_shuffled, isThe were day prior collapse imply between would that,8,10,4.625890731811523,6.447685241699219,5.62180233001709,10.107457160949707,317.707275390625,1.932093858718872,0.23978136479854584,0.1917603313922882,0.07456950843334198
noise_shuffled, isThe were day prior collapse imply between would that,9,10,4.756359577178955,6.458558559417725,5.621273994445801,9.98476791381836,298.0962829589844,1.8864624500274658,0.2196669578552246,0.10362182557582855,0.06908357888460159
noise_shuffled,Given theNobody a that only ofWhat of does inference understanding first,0,13,2.0649619102478027,1.1166088581085205,4.740421772003174,8.43416976928711,1147.3817138671875,0.469986230134964,0.21064594388008118,0.08713685721158981,0.012285485863685608
noise_shuffled,Given theNobody a that only ofWhat of does inference understanding first,1,13,4.363875389099121,5.292794704437256,5.585000991821289,9.300621032714844,326.24609375,2.341841220855713,0.2984439730644226,0.18858928978443146,0.1163514107465744
noise_shuffled,Given theNobody a that only ofWhat of does inference understanding first,2,13,4.546262264251709,6.593249320983887,5.353900909423828,10.00208854675293,423.0070495605469,2.109971284866333,0.3486455976963043,0.10579408705234528,0.06394997984170914
noise_shuffled,Given theNobody a that only ofWhat of does inference understanding first,3,13,5.338150978088379,7.7632293701171875,5.818272590637207,10.123529434204102,154.2953643798828,2.4538822174072266,0.14789947867393494,0.1248612105846405,0.057757772505283356
noise_shuffled,Given theNobody a that only ofWhat of does inference understanding first,4,13,4.751199722290039,6.749572277069092,5.447470188140869,10.091089248657227,345.095458984375,1.965032935142517,0.2648921608924866,0.12434621900320053,0.06219364330172539
noise_shuffled,Given theNobody a that only ofWhat of does inference understanding first,5,13,4.6440839767456055,6.462521553039551,5.4163360595703125,9.93587875366211,325.961669921875,2.062237501144409,0.2625821828842163,0.11859075725078583,0.07663345336914062
noise_shuffled,Given theNobody a that only ofWhat of does inference understanding first,6,13,4.81421422958374,6.742912292480469,5.544567108154297,10.198803901672363,353.9010925292969,1.914675235748291,0.26468971371650696,0.13651208579540253,0.04047532007098198
noise_shuffled,Given theNobody a that only ofWhat of does inference understanding first,7,13,4.452622413635254,6.029634475708008,5.230319976806641,9.98585319519043,344.57122802734375,1.8162137269973755,0.24445898830890656,0.13190880417823792,0.05749381706118584
noise_shuffled,Given theNobody a that only ofWhat of does inference understanding first,8,13,4.586672782897949,6.886226654052734,5.219976425170898,10.120817184448242,432.7275390625,1.937434434890747,0.32749268412590027,0.11849535256624222,0.04700906574726105
noise_shuffled,Given theNobody a that only ofWhat of does inference understanding first,9,13,4.448602676391602,6.181501388549805,5.194050312042236,9.933789253234863,370.41571044921875,1.819374442100525,0.2632519006729126,0.10016470402479172,0.06641004979610443
noise_shuffled,Given theNobody a that only ofWhat of does inference understanding first,10,13,4.441952705383301,6.069183349609375,5.3129167556762695,9.961770057678223,394.7222900390625,1.7584192752838135,0.271127849817276,0.13926222920417786,0.055332306772470474
noise_shuffled,Given theNobody a that only ofWhat of does inference understanding first,11,13,4.551580429077148,6.334835529327393,5.407016754150391,9.979862213134766,416.8556823730469,1.8638341426849365,0.30349603295326233,0.1383177936077118,0.053229086101055145
noise_shuffled,Given theNobody a that only ofWhat of does inference understanding first,12,13,4.523962020874023,6.515336036682129,5.391332626342773,9.983851432800293,383.7662658691406,2.1114203929901123,0.3165203034877777,0.14967547357082367,0.06834115087985992
noise_shuffled, question as suggest the world the forbidden a,0,8,4.022349834442139,4.305200576782227,5.292245864868164,9.17149543762207,421.61126708984375,1.5721659660339355,0.2589229941368103,0.12246543914079666,0.07757527381181717
noise_shuffled, question as suggest the world the forbidden a,1,8,3.7104170322418213,4.323042869567871,5.360734939575195,9.66929817199707,442.2774963378906,1.7438545227050781,0.30127641558647156,0.20629678666591644,0.0891960933804512
noise_shuffled, question as suggest the world the forbidden a,2,8,3.238585948944092,3.921767234802246,5.242537975311279,9.783100128173828,808.4379272460938,2.0018014907836914,0.6321610808372498,0.25181201100349426,0.06470251828432083
noise_shuffled, question as suggest the world the forbidden a,3,8,4.9779791831970215,7.015091896057129,5.776480197906494,9.851716995239258,228.4115447998047,2.2963500022888184,0.20488783717155457,0.15673597157001495,0.06250714510679245
noise_shuffled, question as suggest the world the forbidden a,4,8,3.755073070526123,3.589911460876465,5.2524213790893555,9.206518173217773,450.854736328125,1.3488129377365112,0.2375463843345642,0.14551550149917603,0.05633339658379555
noise_shuffled, question as suggest the world the forbidden a,5,8,4.875075817108154,7.072284698486328,5.7457475662231445,9.944755554199219,459.46893310546875,2.3014979362487793,0.41307297348976135,0.08740616589784622,0.051206074655056
noise_shuffled, question as suggest the world the forbidden a,6,8,3.9543824195861816,5.022138595581055,5.531686305999756,9.654117584228516,810.3740234375,1.9619362354278564,0.621055543422699,0.17648345232009888,0.036066822707653046
noise_shuffled, question as suggest the world the forbidden a,7,8,4.714424133300781,6.0981011390686035,5.655397891998291,9.725991249084473,332.7954406738281,2.921760082244873,0.37982359528541565,0.19196730852127075,0.0893501564860344
noise_shuffled,",The thereGiven mathematical then image, colors where forbidden that The is caus",0,18,4.693603515625,6.516955375671387,5.5855712890625,10.067899703979492,345.5318908691406,1.788213849067688,0.24136129021644592,0.1171591654419899,0.052601419389247894
noise_shuffled,",The thereGiven mathematical then image, colors where forbidden that The is caus",1,18,5.414187431335449,8.412909507751465,5.748684883117676,10.24245834350586,188.16305541992188,2.6717429161071777,0.19637630879878998,0.10241109877824783,0.04501594603061676
noise_shuffled,",The thereGiven mathematical then image, colors where forbidden that The is caus",2,18,3.527388334274292,3.5232677459716797,5.329772472381592,9.947830200195312,564.5311889648438,1.1967122554779053,0.26389896869659424,0.1968669444322586,0.04948849603533745
noise_shuffled,",The thereGiven mathematical then image, colors where forbidden that The is caus",3,18,4.46140193939209,6.509424686431885,5.275665283203125,9.976398468017578,477.8331298828125,2.036133289337158,0.38005152344703674,0.15741802752017975,0.061301395297050476
noise_shuffled,",The thereGiven mathematical then image, colors where forbidden that The is caus",4,18,4.429833889007568,6.119133949279785,5.371165752410889,9.8768892288208,272.33355712890625,2.3266565799713135,0.2475104033946991,0.21052949130535126,0.10016851872205734
